uid,latitude,longitude,date,split
qpzw,38.691,-100.924,2017-09-18,train
qqfy,42.027378,-78.967089,2017-07-31,train
qqhw,38.307,-121.794,2018-07-17,test
qqoa,35.7030744030373,-79.1690090348672,2019-09-25,test
qqrq,38.84759761,-97.58813777,2019-10-28,train
qqvn,39.0223556408333,-86.4816555555556,2019-05-13,test
qqxh,38.1033,-86.9948544444444,2020-06-15,train
qraw,40.090275,-76.873132,2018-09-20,test
qrkr,35.870548967549,-78.8421442493927,2018-05-09,train
qsej,35.67,-79.0488352407583,2020-05-14,train
qsuy,38.307,-121.794,2018-08-21,test
qsze,35.8571324889296,-78.7347655255637,2019-07-15,train
qtok,36.03,-79.0911012193528,2018-08-15,train
qtrv,40.7201033333333,-85.1058325,2019-08-12,train
qtui,35.98,-78.7872120781747,2018-02-06,test
qtwm,35.98,-78.7988944856283,2018-11-30,train
qtxb,35.8865742059,-78.9704021695218,2018-10-18,test
qucn,38.7688166936239,-75.1965666611989,2018-07-11,train
qugw,38.814,-86.0806397222222,2018-05-14,test
quia,35.6620079451357,-79.2452855319096,2019-10-17,train
quim,35.64,-78.8,2020-09-24,train
qums,39.077955,-96.88081,2019-10-14,test
qumt,37.5368,-121.049,2017-05-09,train
quqf,41.707665,-73.382964,2021-07-27,train
quqg,38.307,-121.794,2019-09-16,test
qurr,35.98,-78.8322017749641,2021-03-10,train
quux,35.877008753551,-78.8938451164215,2021-12-02,test
quwj,37.4583,-120.967,2017-01-10,train
qvdn,38.31806,-96.99139,2019-08-26,train
qvie,39.7469388888889,-87.0759805555555,2017-08-08,train
qvng,37.4106,-122.069,2018-01-08,test
qvnk,39.4159,-99.43133,2019-09-23,train
qvpj,40.40586,-76.08,2019-07-30,test
qvxq,35.8847729194187,-78.9559855816003,2017-09-20,train
qvya,38.06487,-87.29741,2017-07-20,test
qvyy,35.59,-78.9455459834503,2019-06-01,train
qvzf,37.9286,-121.561,2018-04-10,test
qwgm,37.6106,-121.229,2021-05-11,test
qwhv,41.33639,-75.8868,2019-10-30,test
qwkb,37.1145,-120.89,2018-06-12,train
qwky,38.4140402777778,-86.6678775,2020-07-14,train
qwpp,37.4583,-120.967,2020-06-09,train
qwqf,41.557325,-78.596521,2017-08-08,test
qxbd,38.04772,-97.20234,2021-10-18,test
qxcq,35.7128686068661,-79.150817362209,2021-06-15,train
qxdv,36.03,-78.703943854835,2021-10-27,train
qxgy,37.9674,-121.464,2020-07-21,train
qxpk,37.6106,-121.229,2018-01-09,test
qxtx,35.6900864370903,-79.1931327746966,2019-07-02,test
qygd,39.7469388888889,-87.0759805555555,2018-06-11,train
qymk,40.23033,-77.28106,2021-06-28,test
qyxf,37.8717,-121.526,2018-11-29,train
qzaf,38.31806,-96.99139,2021-09-27,train
qzay,35.6595860088628,-79.2497840161811,2020-12-10,train
qzet,42.027378,-78.967089,2017-09-26,train
qzij,35.87377886055,-78.8679946829071,2020-03-11,train
qzmk,38.84759761,-97.58813777,2018-10-08,train
qzsr,35.635792481083,-79.2939779166062,2017-08-21,train
qzvj,37.6106,-121.229,2020-03-10,test
qzwf,38.4140402777778,-86.6678775,2020-06-15,train
qzzd,35.79,-79.0290122496281,2019-04-10,train
raei,35.79,-79.0361307302334,2021-06-17,train
rbfy,40.7024915402778,-85.935575,2019-05-21,train
rbgs,38.2560566666667,-86.7764030555555,2020-08-25,train
rblj,38.7605000178019,-75.2028333346049,2019-09-11,train
rbto,35.98,-78.7934261246925,2018-07-26,train
rbxo,35.7241532330167,-79.1298573915376,2018-06-07,train
rcgx,37.8717,-121.526,2020-10-20,train
rchi,39.09447,-96.90462,2017-07-10,train
rdbw,37.2486,-120.851,2018-07-10,train
rdds,37.9495,-121.182,2019-08-20,train
rdli,37.5582,-121.164,2019-06-11,test
rdnj,41.697709,-73.28029,2019-08-13,test
rdui,41.45981,-75.1887,2019-08-20,test
rehy,31.75754,-95.4936,2017-09-20,train
rell,35.74,-79.0799785934069,2017-08-23,train
remt,38.04772,-97.20234,2021-07-12,test
rena,35.79,-79.0280235717662,2018-12-06,train
rfis,41.37746,-75.30423,2020-09-08,train
rfou,37.5582,-121.164,2017-06-13,test
rfpi,39.07868,-96.886523,2019-07-09,test
rfqh,35.907941190368,-79.1414127296939,2020-10-22,train
rggk,37.4125,-120.759,2018-05-08,train
rgkp,35.8735925205692,-78.8665033117428,2020-01-09,train
rgpy,38.7078250249227,-75.0808666706085,2017-06-26,train
rhbg,37.3978,-120.96,2020-02-11,train
rhhd,38.04772,-97.20234,2021-10-25,test
rhoc,35.79,-79.0224375418467,2017-05-17,train
rhpj,38.36472,-97.10194,2017-06-12,test
rhqk,40.7024915402778,-85.935575,2021-08-30,train
rhru,40.35642,-76.40956,2021-07-26,test
rhsc,36.06,-78.76,2020-11-17,train
rhsn,37.2583,-120.475,2021-05-12,train
rhuv,38.7701833089193,-75.1624166647593,2018-07-11,train
rhvz,44.1,-82.116667,2017-08-10,train
riid,35.641408179474,-79.2835473651636,2021-05-24,train
rinc,35.6456399142805,-79.2756873761618,2019-03-19,train
rirq,39.90293,-75.18015,2017-08-17,test
ritl,35.61,-79.0032123351362,2021-09-13,train
rive,35.902599444251,-79.0986600896509,2018-06-13,train
rjah,42.027378,-78.967089,2017-11-08,train
rjbv,36.03,-78.72,2017-02-07,train
rjds,35.6451874646471,-79.2765277523444,2019-05-16,train
rjgh,35.6628330003495,-79.2437530812237,2019-06-11,train
rjlo,37.8189,-121.358,2021-01-19,test
rjlx,35.98,-78.7775181656068,2017-07-13,test
rjom,37.5368,-121.049,2018-10-09,train
rjpc,38.7040833155314,-75.0756833314896,2019-09-09,train
rjya,35.721997443587,-79.1338615368782,2018-07-05,train
rjyu,39.40763,-99.44667,2021-10-11,test
rkft,38.307,-121.794,2020-11-18,test
rkjs,38.2104,-121.262,2017-03-21,train
rkjt,38.307,-121.794,2017-05-16,test
rklj,38.2104,-121.262,2017-04-18,train
rknj,35.51,-79.0936717817936,2017-08-22,test
rkpl,35.67,-79.0496261830478,2020-06-03,train
rllx,42.383333,-87.0,2018-08-01,test
rlmo,37.2639,-120.906,2017-05-24,train
rlmv,35.6394653075188,-79.2871560393593,2018-01-10,train
rlmx,35.78,-79.1099355326212,2017-08-09,train
rlzm,38.36472,-97.10194,2017-06-05,test
rmau,35.51,-79.041766194046,2021-09-21,train
rmca,38.79643622,-97.59567525,2021-08-16,test
rmmf,36.07,-79.0468578850346,2020-07-22,train
rmqi,35.79,-79.0360318624473,2021-05-24,train
rmqy,37.7705,-121.292,2017-05-16,test
rmwq,38.31806,-96.99139,2017-07-10,train
rnji,41.424144,-73.206937,2019-09-23,train
rnli,35.6758475809807,-79.2195799075013,2019-12-05,test
rnmf,41.37578,-75.27694,2020-09-08,test
rnnd,35.79,-79.0349937506923,2020-12-10,test
rnpo,35.6415412528956,-79.2833001956981,2021-04-28,train
rnqp,38.307,-121.794,2019-07-30,test
rnrp,37.5582,-121.164,2019-04-09,test
rnrs,41.702596,-85.022696,2020-06-08,test
rnrz,37.9495,-121.182,2020-05-20,train
rnxc,41.32599,-75.05933,2020-08-26,test
rnyo,36.03,-78.6770991738778,2020-01-28,train
robw,35.6911244097787,-79.191204852866,2018-11-07,test
rocg,35.79,-79.0382069537433,2021-10-12,train
rojc,35.9071958304447,-79.1354472450367,2020-07-15,test
roos,35.8684060577695,-78.8249934810034,2017-01-24,train
rorv,35.640822656419,-79.2846349108116,2021-07-12,train
roxn,35.6591069445451,-79.2506738262568,2021-05-24,train
rpag,35.9059535639059,-79.1255047706081,2020-01-09,train
rpdu,40.7024915402778,-85.935575,2020-08-03,train
rpli,36.07,-79.0466107155692,2020-06-16,train
rppk,42.733333,-87.0,2018-03-29,train
rpsq,37.5582,-121.164,2020-07-14,test
rpty,35.6472367953395,-79.2727213425762,2018-03-22,test
rpzh,37.8717,-121.526,2020-06-16,train
rqhk,37.7705,-121.292,2021-03-16,test
rqkk,41.33639,-75.8868,2019-08-23,test
rqms,37.9792,-121.57,2018-02-20,train
rqpz,37.2639,-120.906,2018-04-13,train
rqvs,35.6881435651352,-79.1967414488924,2020-10-22,train
rqwr,36.17,-79.0562503247223,2020-09-28,train
rqxr,35.79,-79.0227341452053,2017-06-21,train
rqyg,35.8890897956412,-78.9905356802397,2019-11-14,train
rrfp,35.6635249821418,-79.2424678000033,2019-01-15,train
rrfx,36.04,-79.0882340535534,2018-05-03,train
rrla,41.31023,-75.04246,2020-08-26,test
rrns,37.4125,-120.759,2017-05-09,train
rrzw,38.814,-86.0806397222222,2017-07-10,test
rsal,37.7705,-121.292,2019-04-09,test
rseb,35.93,-79.0420133635115,2017-07-12,train
rsla,35.8918538386901,-79.0126576858434,2021-04-28,train
rsok,42.027378,-78.967089,2019-09-13,train
rsrt,38.720200030009,-75.0800833304723,2018-08-29,train
rssb,37.9495,-121.182,2020-09-16,train
rstu,39.3992,-99.42481,2018-07-02,test
rsvv,35.6399443718366,-79.2862662292837,2017-08-21,train
rsya,37.5582,-121.164,2018-07-10,test
rtck,39.81215,-76.0313,2021-08-25,test
rtgl,35.61,-78.9539970867146,2018-07-16,train
rtgo,39.4159,-99.43133,2018-07-02,train
rthy,37.4583,-120.967,2017-02-14,train
rtqg,35.6445220975391,-79.2777635996717,2019-08-22,train
rtrn,36.17,-79.0554593824328,2020-06-23,train
rttn,40.0289,-75.84969,2018-11-08,test
rtuo,45.60268,-103.5855,2017-06-13,train
ruel,35.9099288168302,-79.1573206887797,2021-12-02,train
ruhq,38.1033,-86.9948544444444,2021-06-21,train
rujc,35.8725055373477,-78.8578036466178,2019-06-11,train
ruzq,40.7024915402778,-85.935575,2017-06-20,train
rvkf,36.17,-79.0559042874706,2020-07-21,train
rvkr,36.03,-78.72,2018-02-06,train
rvoh,38.7686666488647,-75.3178833325704,2018-10-10,train
rvun,42.733333,-87.0,2018-08-01,train
rvvb,38.7605000178019,-75.2028333346049,2018-10-10,train
rwal,40.40586,-76.08,2019-09-10,test
rwgv,35.7047511281493,-79.1658946996024,2019-07-23,train
rwlb,37.8717,-121.526,2020-01-22,train
rwmn,38.7784833272298,-75.3098166783651,2019-10-09,train
rwst,37.2583,-120.475,2019-11-12,train
rwum,37.9792,-121.57,2018-08-21,train
rwxd,41.992305,-78.929219,2017-08-15,train
rxex,35.96,-78.58,2018-10-25,test
rxgz,37.4125,-120.759,2019-12-04,train
rxif,39.7469388888889,-87.0759805555555,2019-06-10,train
rxly,37.7705,-121.292,2021-06-09,test
rxng,36.18,-79.0533337250298,2018-08-29,train
rxuj,35.98,-78.7894491349211,2018-05-23,train
ryhd,37.3583,-121.067,2017-08-08,test
ryio,35.6589472564392,-79.2509704296153,2021-06-17,train
ryjq,37.4125,-120.759,2017-04-11,train
rymc,35.7181116996766,-79.1410788852697,2018-05-01,train
ryoc,35.8731266706171,-78.8627748838321,2019-09-04,test
ryoz,40.7201033333333,-85.1058325,2021-08-23,train
ryps,37.5368,-121.049,2019-01-07,train
ryrl,35.7231418750126,-79.1317358794752,2018-07-05,train
ryxf,36.12,-78.915221436443,2018-08-27,train
ryzn,35.726442095868,-79.1256060767317,2019-05-20,train
rzaz,41.512172,-73.476168,2018-08-14,train
rzcx,37.6003,-121.224,2021-01-12,test
rzvr,44.761667,-82.783333,2019-04-17,train
sace,35.6589738711235,-79.2509209957222,2021-06-17,train
safj,35.6876911155018,-79.1975818250749,2021-03-17,train
sagu,38.0601,-121.499,2021-04-20,train
sahf,35.8857667326498,-78.9639395611432,2018-05-09,train
salj,35.74,-79.0781989732555,2017-06-20,test
samb,42.038186,-78.908886,2017-06-15,test
samo,38.2104,-121.262,2017-07-18,train
sand,40.4189,-122.214,2018-06-20,train
sapy,35.6456931436491,-79.2755885083756,2019-03-19,train
sasj,39.7469388888889,-87.0759805555555,2020-06-15,train
sbcv,37.7705,-121.292,2019-11-19,test
sbdf,35.7049108162552,-79.1655980962438,2017-06-28,train
sbjs,37.4419,-121.003,2018-01-10,test
sbld,39.0803190688889,-86.4308666666667,2020-08-10,train
sbqm,37.8817,-121.249,2021-09-15,train
sbtm,38.37611,-97.07583,2017-06-19,test
sbvf,37.2616,-120.906,2019-02-14,train
sbvr,35.8843070694666,-78.9522571536896,2017-07-20,train
scex,35.9080964736854,-79.1426555389975,2020-11-19,train
sckj,35.8835927662068,-78.9465402308931,2017-04-18,train
sclm,36.1,-78.8923537452572,2018-05-21,train
scpi,37.8817,-121.249,2018-05-15,train
sdfp,41.37746,-75.30423,2020-09-21,train
sdfz,37.5582,-121.164,2017-09-12,test
sdlu,38.7891000111898,-75.1654833316803,2018-09-11,train
sdmb,35.98,-78.8110740168033,2019-09-10,train
sdya,42.038186,-78.908886,2017-10-04,test
sean,35.6900332077217,-79.1932316424828,2019-07-02,train
sedr,41.5726,-75.70775,2021-09-21,train
seeq,35.9042143907515,-79.1115853064081,2019-05-16,test
sefj,35.48,-79.0586231515907,2021-07-07,train
sefk,39.3992,-99.42481,2018-08-27,test
sehj,35.645852831755,-79.275291905017,2019-01-15,train
seto,41.3305639294444,-85.3836083333333,2018-06-19,train
sexk,39.0803190688889,-86.4308666666667,2017-06-12,train
sfdl,36.01,-78.9644366848646,2018-09-20,test
sfeh,35.7176060206746,-79.1420181292385,2018-08-28,train
sfzv,35.6747563789236,-79.2216066971181,2020-07-15,test
sgci,37.2639,-120.906,2017-02-15,train
sgek,38.9353,-121.408,2019-08-22,train
sgez,38.36472,-97.10194,2017-07-05,test
sghz,35.79,-79.0287650801626,2019-04-10,train
sgjy,35.9063262438675,-79.1284875129367,2020-02-03,train
sgvf,41.5726,-75.70775,2021-08-12,train
shdh,35.872194970713,-78.8553180280106,2019-05-16,train
shhd,37.9674,-121.464,2020-02-18,train
shkg,41.0491,-121.762,2021-06-23,train
shpc,42.027378,-78.967089,2020-08-17,train
shue,38.38889,-97.09306,2017-06-19,train
shvh,41.424144,-73.206937,2018-09-17,train
shxx,38.691,-100.924,2017-10-30,train
siao,41.33308,-75.88667,2018-10-17,test
sioj,38.990048,-80.475553,2018-07-24,test
sirp,37.9495,-121.182,2020-04-29,train
siyl,37.8717,-121.526,2017-02-28,train
sjfr,35.645932675808,-79.2751436033377,2019-01-15,test
sjfx,38.7819903391667,-85.6982861111111,2019-05-28,train
sjug,35.98,-78.8150510065748,2019-12-10,train
sjxs,35.78,-79.1101827020867,2017-07-24,train
skcc,35.8856425059959,-78.9629453137003,2018-04-11,test
skhb,35.74,-79.02,2019-10-17,train
skmk,37.8189,-121.358,2019-06-18,test
skmx,39.84528,-76.35111,2017-08-09,test
skqk,35.98,-78.7862178307318,2018-02-06,train
skvt,35.9057051105981,-79.1235162757224,2019-11-14,train
skya,39.1853,-121.704,2017-12-26,test
skyc,35.9073200570986,-79.1364414924796,2020-07-15,train
skzn,35.6658138449931,-79.2382164851973,2017-08-16,train
slad,35.76,-79.0805223662309,2020-05-13,train
slhd,35.98,-78.7976516763247,2018-11-30,test
slhm,40.7201033333333,-85.1058325,2020-06-22,train
slht,35.51,-79.097082720417,2018-07-19,train
slkh,35.6483546120809,-79.2706451190663,2017-06-21,train
slmu,37.2639,-120.906,2019-08-26,train
slrf,35.9040901640976,-79.1105910589652,2019-04-10,train
sluq,37.2639,-120.906,2018-05-21,train
slzc,39.09447,-96.90462,2017-08-14,train
smbz,37.4106,-122.069,2018-07-17,test
smgz,38.0601,-121.499,2018-04-10,train
smir,37.1145,-120.89,2019-05-14,train
smjg,39.4159,-99.43133,2017-08-21,train
smji,35.79,-79.0281224395524,2019-01-15,train
smmb,41.424144,-73.206937,2017-08-31,train
smtu,35.6781630585163,-79.2152791588022,2018-10-18,train
smwk,41.427688,-73.236089,2019-09-23,test
smyo,37.4583,-120.967,2017-06-13,train
smys,35.6652017072538,-79.2393534647385,2017-12-06,train
snbr,37.2616,-120.906,2019-01-17,train
snde,40.20872,-76.31598,2020-03-09,test
snmu,39.40763,-99.44667,2017-07-10,test
snxx,35.44,-78.8642662549964,2019-06-19,train
sofa,35.887102169179,-78.9746277211539,2019-01-15,train
sohe,36.04,-79.0898653720255,2018-08-15,train
soik,35.8736856905596,-78.867248997325,2020-02-03,train
sokc,35.6405032802072,-79.2852281175287,2021-10-12,train
soos,35.98,-78.7924318772497,2018-06-27,train
sorx,37.1145,-120.89,2021-10-26,train
sotw,35.8926923686038,-79.0193688560827,2021-08-05,train
spgp,37.8717,-121.526,2020-07-21,train
spkv,37.8717,-121.526,2017-08-22,train
spmf,41.343441,-73.124386,2018-08-27,train
sptl,37.8717,-121.526,2017-07-18,train
sqba,35.6660267624676,-79.2378210140526,2017-07-20,train
sqcj,37.6106,-121.229,2018-05-08,test
sqic,40.38266,-76.03593,2020-10-14,train
sqlp,38.2560566666667,-86.7764030555555,2020-07-13,train
sqng,41.707665,-73.382964,2021-08-25,train
sqps,35.6641637345654,-79.2412813865691,2018-08-09,test
sqtw,35.6397580690463,-79.2866122665353,2017-10-18,train
sqxj,35.6764331040356,-79.2184923618533,2019-08-22,train
sqxq,36.18,-79.052938253885,2018-05-30,train
sqxv,41.697709,-73.28029,2019-07-30,test
sqys,43.596667,-78.801667,2019-04-25,test
srfr,35.8868226592078,-78.9723906644075,2018-11-07,train
srhk,42.14574,-72.51368,2017-08-01,train
srii,39.3992,-99.42481,2017-09-25,test
srlh,35.6480086211847,-79.2712877596765,2017-08-16,train
srsg,35.79,-79.0282707412317,2019-01-15,train
srzd,35.9059846205694,-79.1257533324688,2020-01-09,train
ssdd,39.94058,-77.45566,2020-10-07,test
ssdy,35.98,-78.7722983665317,2017-04-20,test
ssib,37.2639,-120.906,2019-12-18,train
sskp,35.688968620349,-79.1952089982065,2020-05-13,train
sstq,35.6467045016532,-79.2737100204381,2018-07-11,train
stbr,35.28,-79.0445839259523,2021-05-18,train
stny,35.7202941037907,-79.1370253060361,2019-09-30,test
stqn,35.61,-78.9502686588039,2018-05-01,train
stxd,35.95,-79.24,2018-05-02,train
suge,35.79,-79.0296548902383,2019-07-02,test
suhj,35.7219442142184,-79.1339604046644,2018-08-27,train
suhm,38.31806,-96.99139,2021-06-21,train
sukl,35.98,-78.8249934810034,2020-07-22,train
sury,39.006878,-80.472104,2018-07-24,train
suvk,38.7688166936239,-75.1965666611989,2018-10-10,train
suwa,35.6634451380888,-79.2426161016826,2019-02-19,train
svbt,39.09447,-96.90462,2017-08-21,train
svdn,38.7605000178019,-75.2028333346049,2019-05-22,train
svdu,41.7098691666667,-85.0363,2017-06-19,train
svfv,35.8911084787668,-79.0066922011862,2020-09-24,train
svoa,35.51,-79.0408269500773,2021-05-11,train
svtu,36.16,-79.1004936590404,2020-09-28,train
svxy,35.44,-78.87594866245,2019-08-14,train
swba,36.03,-78.6925100092421,2020-12-09,train
swhf,35.8883754923813,-78.9848187574433,2019-08-22,train
swim,39.077955,-96.88081,2019-07-15,test
swna,39.077955,-96.88081,2019-07-22,test
swnd,35.9075685104064,-79.1384299873653,2020-09-24,train
swxm,35.6639508170909,-79.2416768577138,2018-10-18,train
sxad,35.9074442837525,-79.1374357399224,2020-08-13,train
sxhf,36.11,-78.9025447815465,2018-05-21,train
sxkh,35.79,-79.0225364096329,2017-05-17,test
sxlr,35.6767790949318,-79.217849721243,2019-07-02,train
sxlv,37.6003,-121.224,2018-02-13,test
sxnf,38.31806,-96.99139,2019-04-29,train
sybx,38.7605000178019,-75.2028333346049,2017-07-26,train
syft,37.2486,-120.851,2020-10-13,train
sylg,35.57,-78.9403261843752,2018-06-11,test
symv,35.98,-78.7981488000461,2018-11-30,test
syow,37.98084,-81.07172,2017-09-13,train
syoy,26.42267,-81.49335,2017-06-15,train
syte,40.11487,-75.85933,2021-07-21,train
syth,38.4140402777778,-86.6678775,2021-08-16,train
syyq,38.7605000178019,-75.2028333346049,2018-08-08,train
szaf,40.412,-76.08862,2020-10-28,train
szef,38.5287033398946,-75.4809633255005,2020-08-06,train
szlq,35.79,-79.0219926368089,2017-03-21,train
szqi,35.5,-79.0956491375173,2017-05-18,train
szsx,37.9674,-121.464,2021-03-16,train
szuw,41.512172,-73.476168,2017-08-03,train
szva,37.4583,-120.967,2020-05-12,train
tabi,40.7201033333333,-85.1058325,2020-05-18,train
taoy,37.8817,-121.249,2021-03-16,train
taqb,38.7701833089193,-75.1624166647593,2018-09-12,train
tash,35.6760604984552,-79.2191844363566,2019-10-17,train
tatg,39.7469388888889,-87.0759805555555,2017-05-16,train
tbem,36.06,-78.76,2019-02-26,train
tbfk,41.697709,-73.28029,2017-07-27,test
tbfn,39.4159,-99.43133,2017-09-25,train
tbgq,41.3305639294444,-85.3836083333333,2017-06-19,train
tbis,35.93,-78.8443813061392,2017-08-04,train
tbmg,40.4189,-122.214,2018-02-21,train
tbpu,37.2583,-120.475,2020-07-15,train
tbub,37.4125,-120.759,2020-03-10,train
tcdx,40.7024915402778,-85.935575,2019-06-17,train
tceh,35.98,-78.8289704707748,2020-10-13,train
tchx,35.6787751962556,-79.2141421792611,2018-05-09,train
tcjv,35.9001149111733,-79.0787751407936,2017-04-18,train
tckw,35.79,-79.0246620670359,2018-01-10,train
tcnf,35.6805583801048,-79.2108301084239,2017-05-17,train
tcuj,38.3068,-121.693,2020-11-18,train
tcvw,36.04,-79.0890249958429,2018-09-11,train
tddm,38.7688166936239,-75.1965666611989,2018-05-23,train
tdgi,37.9674,-121.464,2020-11-17,train
tdhi,39.1853,-121.704,2019-04-17,test
tdja,44.14,-87.233333,2018-08-03,test
tdor,42.027378,-78.967089,2017-10-02,train
tdwr,38.7605000178019,-75.2028333346049,2020-10-14,train
tdxk,35.6896872168256,-79.193874283093,2019-09-04,train
tecn,39.1853,-121.704,2018-08-22,test
tees,38.7078250249227,-75.0808666706085,2018-08-29,train
tekw,36.13,-79.1109736443761,2020-06-23,train
teui,41.58833,-75.3275,2018-09-13,test
tfez,37.6106,-121.229,2021-08-10,test
tffe,35.46,-78.8712259870964,2019-09-17,test
tfhc,35.6750491404511,-79.2210629242941,2020-05-15,train
tfhp,35.61,-78.9482801639181,2019-09-01,train
tfpp,35.51,-79.0945121579762,2018-04-11,train
tfze,40.7024915402778,-85.935575,2018-08-27,train
tfzr,35.6664259827324,-79.2370795056562,2017-04-18,train
tgbf,37.8717,-121.526,2017-10-17,train
tgch,35.9016677443469,-79.0912032338294,2017-12-06,test
tgdt,35.34,-79.0459186410658,2021-06-10,train
tgiq,42.056766,-78.879216,2018-09-25,test
tgmp,37.4419,-121.003,2020-06-09,test
tgmt,40.64914,-75.67158,2020-07-31,train
tgwe,35.718138314361,-79.1410294513766,2018-05-01,train
thbs,37.5582,-121.164,2019-03-12,test
thca,39.006878,-80.472104,2020-09-24,train
thsk,43.89,-82.056667,2018-04-03,test
thwp,40.7201033333333,-85.1058325,2019-07-16,train
tiai,37.7705,-121.292,2020-10-20,test
tiek,35.8908910821225,-79.0049522681612,2020-08-13,test
tiim,36.06,-78.76,2020-02-26,train
tiip,40.33789,-76.85813,2021-05-19,test
tjuv,35.6607836696571,-79.2475594909919,2020-05-18,test
tjxr,35.673532103445,-79.2238806562004,2021-05-24,train
tjza,38.814,-86.0806397222222,2020-06-15,test
